cik,company_name,slug,role,tra_id,counterparties,date_executed,date_terminated,status_flag,tax_asset_type,payment_pct,notes
1819404,Nerdy Inc.,nerdy-inc,pubco,TRA-2021-09-20,Nerdy Inc.,2021-09-20,,in_force,"section_754_step_up, pre_ipo_nol",85%,"Nerdy Inc. is the PubCo (TRA obligor) in a classic Up-C structure. The de-SPAC business combination between TPG Pace Tech Opportunities Corp. (the SPAC) and Live Learning Technologies LLC (Nerdy LLC; parent of Varsity Tutors) closed on September 20, 2021."
1845437,NET Power Inc.,net-power-inc,pubco,TRA-2023-06-08,,2023-06-08,,terminated_by_expiration,section_754_step_up,,PubCo (TRA obligor). NET Power Inc. is the former Rice Acquisition Corp.
1749723,New Fortress Energy Inc.,new-fortress-energy-inc,no_tra,,,,,,,,"New Fortress Energy Inc. (""NFE"") is not a TRA party in any role. NFE was formed as a Delaware limited liability company on August 6, 2018, and went public in January 2019 (424B4 dated 2019-01-31, accession 0001140361-19-002130) by issuing Class A shares of the NFE LLC to the public, with NFE holding its operating business through NFI LLC."
1690680,"Newmark Group, Inc.",newmark-group-inc,pubco,TRA-2017-12-13,,2017-12-13,,in_force,section_754_step_up,20%,"Newmark Group, Inc. is the PubCo (TRA obligor) under a single Tax Receivable Agreement dated December 13, 2017, executed in connection with its IPO as a BGC Partners spinoff. Newmark pays Cantor Fitzgerald, L.P. 85% of cash tax savings Newmark realizes from increases in the tax basis of Newmark OpCo assets attributable to Taxable Exchanges of exchangeable Newmark Holdings limited partnership interests, plus tax benefits attributable to payments under the TRA itself."
1540047,"Nexeo Solutions Holdings, LLC",nexeo-solutions-holdings-llc,pubco,TRA-2016-06-09,PubCo (WL Ross Holding Corp.,2016-06-09,,in_force,"section_754_step_up, blocker_attributes",,"Target / predecessor entity. Nexeo Solutions Holdings, LLC is the privately held LLC that was acquired by WL Ross Holding Corp. (a SPAC) in the June 2016 business combination."
1604416,"Nexeo Solutions, Inc.",nexeo-solutions-inc,pubco,TRA-2016-06-09,,2016-06-09,2019-03-01,terminated_merger,"section_754_step_up, blocker_attributes",,"Nexeo Solutions, Inc. is the PubCo (TRA obligor) in a single TRA established at the June 9, 2016 SPAC business combination between WL Ross Holding Corp. (the SPAC predecessor) and Nexeo Solutions Holdings, LLC. The TRA Holders are TPG-affiliated entities (TPG VI Neon II, L.P., TPG VI FOF Neon, L.P., Nexeo Holdco, LLC, and — by assignment from TPG GP and TPG Blocker Owner — TPG VI Neon I, L.P.)."
753308,"NextEra Energy, Inc.",nextera-energy-inc,never_executed,,,,,,,,"NextEra Energy, Inc. (NEE) is the parent of Florida Power & Light Co. (CIK 0000037634) and joint registrant on FPL's filings. Across NEE's own filings, the only mentions of any ""Tax Receivable Agreement"" appear in the Energy Future Holdings (EFH) / Reorganized TCEH bankruptcy plan documents attached to NEE's July 29, 2016 8-K announcing the agreed acquisition of Oncor Electric Delivery, and re-attached as Exhibit 99 to NEE's 2016 10-K."
1865631,NextNav Inc.,nextnav-inc,pubco,,,,,,,,"NextNav Inc. is the post-merger entity that resulted from the October 28, 2021 SPAC business combination between Spartacus Acquisition Corporation (the SPAC) and NextNav Holdings, LLC (the operating company). The transaction was accounted for as a reverse recapitalization rather than an Up-C: the merger agreement caused certain blocker entities formed by Holdings equity holders, NextNav Holdings, LLC itself, and all operating subsidiaries to become wholly-owned subsidiaries of NextNav Inc. (the renamed Spartacus Acquisition Shelf Corp.)."
1852131,Nextracker Inc.,nextpower-inc,pubco,TRA-2023-02-13,Nextracker Inc.,2023-02-13,,in_force,section_754_step_up,85%,"# Contract log — Nextracker Inc. (CIK 0001852131) ## Firm role: PubCo (TRA obligor) Nextracker Inc. is the obligor on a single Tax Receivable Agreement entered into in connection with its February 2023 Up-C IPO out of Flex Ltd. Beneficiaries are the LLC counterparty Yuma, Inc. and Yuma Subsidiary, Inc. (both then Flex affiliates), TPG Rise Flash, L.P., and three TPG Rise Climate affiliates (TPG Rise Climate Flash Cl BDH, L.P.; TPG Rise Climate BDH, L.P.; The Rise Fund II BDH, L.P.)."
1582616,"Norcraft Companies, Inc.",norcraft-companies-inc,pubco,TRA-2013-11-13-Exchanges,"Norcraft Companies, Inc.",2013-11-13,2015-03-30,terminated_merger,section_754_step_up,85%,"PubCo (TRA obligor). Norcraft Companies, Inc. went public on November 13, 2013 via an Up-C IPO and entered three separate Tax Receivable Agreements at IPO close."
1582616,"Norcraft Companies, Inc.",norcraft-companies-inc,pubco,TRA-2013-11-13-SKM,"Norcraft Companies, Inc.",2013-11-13,2015-03-30,terminated_merger,section_754_step_up,85%,"PubCo (TRA obligor). Norcraft Companies, Inc. went public on November 13, 2013 via an Up-C IPO and entered three separate Tax Receivable Agreements at IPO close."
1582616,"Norcraft Companies, Inc.",norcraft-companies-inc,pubco,TRA-2013-11-13-Trimaran,"Norcraft Companies, Inc.",2013-11-13,2015-03-30,terminated_merger,section_754_step_up,85%,"PubCo (TRA obligor). Norcraft Companies, Inc. went public on November 13, 2013 via an Up-C IPO and entered three separate Tax Receivable Agreements at IPO close."
1288248,"Norcraft Companies, L.P.",norcraft-companies-lp,pubco,,,,,,,,"# Contract log: Norcraft Companies, L.P. (CIK 0001288248) ## Firm role: financing arm Norcraft Companies, L.P. is the operating limited partnership and registered debt issuer of the Norcraft group. From 2003 through November 2013 it was a private debt-only filer (SEC reporting because of its publicly registered senior notes; Forms S-4, 424B3, 10-K, 10-Q, 8-K), held 100% by Norcraft Holdings, L.P. (a private limited partnership), with Norcraft GP, L.L.C. as general partner."
1420464,NRT Arizona Commercial LLC,nrt-arizona-commercial-llc,no_tra,,,,,,,,"Role: not a TRA party. NRT Arizona Commercial LLC is a wholly-owned subsidiary of Realogy (now Anywhere Real Estate, parent CIK 0001396334) that appears in SEC filings exclusively as a co-registrant guarantor on parent-level debt registration statements (S-4, S-4/A, S-1, prospectus supplements, 424B filings)."
1420778,"contract_log.md — NRT Arizona Exito, LLC",nrt-arizona-exito-llc,mention_only,,,,,,,,"NRT Arizona Exito, LLC is a guarantor co-registrant on Realogy Corporation's 2007-12-18 S-4 (accession 0001193125-07-267402) and 2008-01-09 S-4/A (accession 0001193125-08-003431). Both filings are the Realogy senior-notes exchange offer registration."
1420463,NRT Arizona LLC,nrt-arizona-llc,no_tra,,,,,,,,"Role: not a TRA party. NRT Arizona LLC is a wholly-owned subsidiary of Realogy (now Anywhere Real Estate, parent CIK 0001396334) that appears in SEC filings exclusively as a co-registrant guarantor on parent-level debt registration statements (S-4, S-4/A, S-1, prospectus supplements, 424B filings)."
1420462,NRT Arizona Referral LLC,nrt-arizona-referral-llc,no_tra,,,,,,,,"Role: not a TRA party. NRT Arizona Referral LLC is a wholly-owned subsidiary of Realogy (now Anywhere Real Estate, parent CIK 0001396334) that appears in SEC filings exclusively as a co-registrant guarantor on parent-level debt registration statements (S-4, S-4/A, S-1, prospectus supplements, 424B filings)."
1420338,contract_log.md,nrt-colorado-llc,mention_only,,,,,,,,"# contract_log.md ## Firm role determination This firm is a guarantor subsidiary co-registrant on Realogy Group's S-4 (2007), S-4/A (2008), and 2011-2014 senior notes refinancing filings."
1420461,contract_log.md,nrt-columbus-llc,mention_only,,,,,,,,"# contract_log.md ## Firm role determination This firm is a guarantor subsidiary co-registrant on Realogy Group's S-4 (2007), S-4/A (2008), and 2011-2014 senior notes refinancing filings."
1420460,contract_log.md,nrt-commercial-llc,mention_only,,,,,,,,"# contract_log.md ## Firm role determination This firm is a guarantor subsidiary co-registrant on Realogy Group's S-4 (2007), S-4/A (2008), and 2011-2014 senior notes refinancing filings."
1420637,"contract_log.md — NRT Commercial Ohio, Inc.",nrt-commercial-ohio-inc,mention_only,,,,,,,,"NRT Commercial Ohio, Inc. is a guarantor co-registrant on Realogy Corporation's 2007-12-18 S-4 (accession 0001193125-07-267402) and 2008-01-09 S-4/A (accession 0001193125-08-003431). Both filings are the Realogy senior-notes exchange offer registration."
1420459,contract_log.md,nrt-commercial-utah-llc,mention_only,,,,,,,,"# contract_log.md ## Firm role determination This firm is a guarantor subsidiary co-registrant on Realogy Group's S-4 (2007), S-4/A (2008), and 2011-2014 senior notes refinancing filings."
1420451,contract_log.md,nrt-development-advisors-llc,mention_only,,,,,,,,"# contract_log.md ## Firm role determination This firm is a guarantor subsidiary co-registrant on Realogy Group's S-4 (2007), S-4/A (2008), and 2011-2014 senior notes refinancing filings."
1420458,contract_log.md,nrt-hawaii-referral-llc,mention_only,,,,,,,,"# contract_log.md ## Firm role determination This firm is a guarantor subsidiary co-registrant on Realogy Group's S-4 (2007), S-4/A (2008), and 2011-2014 senior notes refinancing filings."
1420690,contract_log.md,nrt-insurance-agency-inc,mention_only,,,,,,,,"# contract_log.md ## Firm role determination This firm is a guarantor subsidiary co-registrant on Realogy Group's S-4 (2007), S-4/A (2008), and 2011-2014 senior notes refinancing filings."
1420457,NRT LLC,nrt-llc,no_tra,,,,,,,,"NRT LLC is a non-party to any Tax Receivable Agreement. It is a downstream operating subsidiary of Realogy Corporation that appears as a co-registrant guarantor on Realogy's 2007 S-4, 2008 S-4/A, and 2011-2014 debt-refinancing registration statements and indenture-related filings."
1420754,NRT Mid-Atlantic LLC,nrt-mid-atlantic-llc,no_tra,,,,,,,,"NRT Mid-Atlantic LLC is a non-party to any Tax Receivable Agreement. It is a downstream operating subsidiary of Realogy Corporation that appears as a co-registrant guarantor on Realogy's 2007 S-4, 2008 S-4/A, and 2011-2014 debt-refinancing registration statements and indenture-related filings."
1420961,"contract_log.md — NRT Missouri, Inc.",nrt-missouri-inc,mention_only,,,,,,,,"NRT Missouri, Inc. is a guarantor co-registrant on Realogy Corporation's 2007-12-18 S-4 (accession 0001193125-07-267402) and 2008-01-09 S-4/A (accession 0001193125-08-003431). Both filings are the Realogy senior-notes exchange offer registration."
1420753,NRT Missouri LLC,nrt-missouri-llc,no_tra,,,,,,,,"NRT Missouri LLC is a non-party to any Tax Receivable Agreement. It is a downstream operating subsidiary of Realogy Corporation that appears as a co-registrant guarantor on Realogy's 2007 S-4, 2008 S-4/A, and 2011-2014 debt-refinancing registration statements and indenture-related filings."
1420962,"contract_log.md — NRT Missouri Referral Network, Inc.",nrt-missouri-referral-network-inc,mention_only,,,,,,,,"NRT Missouri Referral Network, Inc. is a guarantor co-registrant on Realogy Corporation's 2007-12-18 S-4 (accession 0001193125-07-267402) and 2008-01-09 S-4/A (accession 0001193125-08-003431). Both filings are the Realogy senior-notes exchange offer registration."
1420752,NRT Missouri Referral Network LLC,nrt-missouri-referral-network-llc,no_tra,,,,,,,,"NRT Missouri Referral Network LLC is a non-party to any Tax Receivable Agreement. It is a downstream operating subsidiary of Realogy Corporation that appears as a co-registrant guarantor on Realogy's 2007 S-4, 2008 S-4/A, and 2011-2014 debt-refinancing registration statements and indenture-related filings."
1420456,NRT New York LLC,nrt-new-york-llc,no_tra,,,,,,,,"NRT New York LLC is a non-party to any Tax Receivable Agreement. It is a downstream operating subsidiary of Realogy Corporation that appears as a co-registrant guarantor on Realogy's 2007 S-4, 2008 S-4/A, and 2011-2014 debt-refinancing registration statements and indenture-related filings."
1420758,NRT Pittsburgh LLC,nrt-pittsburgh-llc,no_tra,,,,,,,,"NRT Pittsburgh LLC is a non-party to any Tax Receivable Agreement. It is a downstream operating subsidiary of Realogy Corporation that appears as a co-registrant guarantor on Realogy's 2007 S-4, 2008 S-4/A, and 2011-2014 debt-refinancing registration statements and indenture-related filings."
1420455,NRT Relocation LLC,nrt-relocation-llc,no_tra,,,,,,,,"NRT Relocation LLC is a non-party to any Tax Receivable Agreement. It is a downstream operating subsidiary of Realogy Corporation that appears as a co-registrant guarantor on Realogy's 2007 S-4, 2008 S-4/A, and 2011-2014 debt-refinancing registration statements and indenture-related filings."
1420454,NRT Settlement Services of Missouri LLC,nrt-settlement-services-of-missouri-llc,no_tra,,,,,,,,This firm is a Realogy guarantor subsidiary co-registrant on Realogy Corporation's debt-securities filings. It is neither a TRA obligor (PubCo) nor a TRA beneficiary.
1420453,NRT Settlement Services of Texas LLC,nrt-settlement-services-of-texas-llc,no_tra,,,,,,,,This firm is a Realogy guarantor subsidiary co-registrant on Realogy Corporation's debt-securities filings. It is neither a TRA obligor (PubCo) nor a TRA beneficiary.
1420452,NRT Sunshine Inc.,nrt-sunshine-inc,no_tra,,,,,,,,This firm is a Realogy guarantor subsidiary co-registrant on Realogy Corporation's debt-securities filings. It is neither a TRA obligor (PubCo) nor a TRA beneficiary.
1420749,NRT Texas LLC,nrt-texas-llc,no_tra,,,,,,,,This firm is a Realogy guarantor subsidiary co-registrant on Realogy Corporation's debt-securities filings. It is neither a TRA obligor (PubCo) nor a TRA beneficiary.
1420745,Contract log,nrt-texas-real-estate-services-llc,mention_only,,,,,,,,NRT Texas Real Estate Services LLC (CIK 0001420745) is a guarantor co-registrant on Realogy Corporation's December 2007 / January 2008 exchange-offer registration filings.
1420450,NRT Utah LLC,nrt-utah-llc,no_tra,,,,,,,,This firm is a Realogy guarantor subsidiary co-registrant on Realogy Corporation's debt-securities filings. It is neither a TRA obligor (PubCo) nor a TRA beneficiary.
1822966,NuScale Power Corporation,nuscale-power-corp,pubco,TRA-2022-05-02,,2022-05-02,,in_force,"section_754_step_up, pre_ipo_nol",,"# NuScale Power Corporation — TRA contract log - CIK: 0001822966 - Role: PubCo (TRA obligor) - Predecessor SPAC: Spring Valley Acquisition Corp. (Cayman). De-SPAC business combination with NuScale Power, LLC (Oregon LLC) closed May 2, 2022."
