cik,accession,filename,classification,classifier_version,signals_matched,needs_a1_review,escalation_reason,reviewer_verdict,reviewer_rationale
0001699136,0001699136-23-000003,whd-20230103xexhibit101.htm,uncertain,2,phrase,,,no,Title 'SECOND AMENDED... LIMITED LIABILITY COMPANY OPERATING AGREEMENT'; zero 'Tax Receivable' occurrences in document.
0001699136,0001699136-24-000007,a20231231-exhibit1014.htm,no,2,,,,,
0001699136,0001699136-24-000065,a20240331-exhibit101.htm,yes,2,centered_title|phrase,,,,
0001699136,0001699136-25-000078,whd-2025033125xex102.htm,uncertain,2,phrase|defined_term_tax_asset,,,,
0001699136,0001699136-25-000105,whd-2025063025xex101.htm,uncertain,2,phrase,,,no,Centered title is 'CREDIT AGREEMENT' (with GUARANTY); TRA referenced only as a contextual carve-out.
0001701605,0000950103-18-013305,dp98267_ex1004.htm,uncertain,2,phrase,,,,
0001701605,0001193125-17-220852,d343521dex101.htm,uncertain,2,phrase,,,,
0001702744,0001104659-22-007427,tm224221d1_ex10-1.htm,no,2,,,,,
0001702744,0001104659-23-051350,tm2313759d1_ex10-1.htm,no,2,,,,,
0001702744,0001104659-25-008352,tm254954d1_ex10-1.htm,no,2,,,,,
0001702744,0001104659-25-114309,tm2531697d1_ex10-1.htm,no,2,,,,,
0001702744,0001213900-17-006350,fs42017a3ex10ix_simply.htm,no,2,,,,,
0001702744,0001213900-17-007546,f8k070717ex10i_simplygood.htm,no,2,,,,,
0001702744,0001213900-17-007546,f8k070717ex10vi_simplygood.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule,,,,
0001702744,0001702744-18-000072,traterminationagreement.htm,uncertain,2,phrase,,,,
0001703085,0000950123-17-005648,filename2.htm,uncertain,2,phrase,,,,
0001703085,0001193125-17-228632,d319841dex105.htm,uncertain,2,phrase,,,,
0001703085,0001193125-17-235126,d319841dex102.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001703085,0001193125-17-235126,d319841dex103.htm,uncertain,2,phrase,,,,
0001704596,0001104659-18-040208,a18-15407_1ex10d1.htm,no,2,,,,,
0001704596,0001193125-18-153470,d386290dex101.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001704596,0001193125-18-153470,d386290dex1014.htm,uncertain,2,phrase|defined_term_basis_adjustment,,,,
0001704596,0001193125-18-153470,d386290dex1018.htm,uncertain,2,phrase|defined_term_basis_adjustment,,,,
0001704596,0001193125-18-153470,d386290dex102.htm,uncertain,2,phrase,,,,
0001704596,0001193125-18-153470,d386290dex104.htm,uncertain,2,phrase,,,,
0001704596,0001193125-18-168533,d386290dex101.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001704596,0001193125-18-168533,d386290dex102.htm,uncertain,2,phrase,,,,
0001704596,0001193125-18-168533,d386290dex104.htm,uncertain,2,phrase,,,no,"Centered title 'EXCHANGE AGREEMENT' (EVO Investco, EVO Payments); paired-interest exchange mechanics, not a TRA."
0001704596,0001193125-22-209539,d378815dex104.htm,yes,2,centered_title|phrase|defined_term_early_termination_payment,,,,
0001704596,0001558370-18-006940,evop-20180630ex10172ad95.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment|defined_term_section_754,,,,
0001704596,0001558370-18-006940,evop-20180630ex102ed5009.htm,uncertain,2,phrase,,,,
0001704596,0001558370-18-006940,evop-20180630ex104fd2827.htm,uncertain,2,phrase,,,,
0001704596,0001558370-21-014303,evop-20210930xex10d2.htm,no,2,,,,,
0001704596,0001558370-22-007062,evop-20220331xex10d2.htm,no,2,,,,,
0001704711,0001193125-17-308863,d369769dex101.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001704711,0001193125-17-308863,d369769dex1011.htm,uncertain,2,phrase|defined_term_tax_asset,,,,
0001704711,0001193125-17-308863,d369769dex103.htm,uncertain,2,phrase,,,no,"Centered title 'SECOND AMENDED AND RESTATED LIMITED LIABILITY COMPANY AGREEMENT' of Funko Acquisition Holdings, L.L.C.; an LLC agreement, not a TRA."
0001704711,0001193125-17-315943,d369769dex103.htm,uncertain,2,phrase,,,,
0001704711,0001193125-18-075212,d519860dex101.htm,uncertain,2,phrase|defined_term_tax_asset,,,,
0001704711,0001193125-18-306791,d642324dex101.htm,uncertain,2,phrase|defined_term_tax_asset,,,,
0001704711,0001193125-19-253713,d820313dex101.htm,uncertain,2,phrase|defined_term_tax_asset,,,no,"Centered title 'SECOND AMENDMENT TO CREDIT AGREEMENT' (Funko entities, PNC Bank); not a TRA."
0001704711,0001193125-20-136621,d928224dex101.htm,uncertain,2,phrase|defined_term_tax_asset,,,,
0001704711,0001564590-18-006124,fnko-ex1025_587.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment|defined_term_section_754,,,,
0001704711,0001564590-18-006124,fnko-ex1027_586.htm,uncertain,2,phrase,,,,
0001704711,0001704711-21-000052,funko_2021creditagreement.htm,uncertain,2,phrase,,,,
0001704711,0001704711-22-000029,exhibit106.htm,no,2,,,,,
0001704711,0001704711-23-000008,ex-10232022.htm,uncertain,2,phrase,,,,
0001704711,0001704711-25-000107,exhibit1017162025.htm,no,2,,,,,
0001704711,0001704711-26-000005,exhibit10121326.htm,uncertain,2,phrase,,,,
0001704720,0001104659-20-105811,tm2031027d1_ex10-1.htm,uncertain,2,phrase,,,,
0001704720,0001704720-21-000024,exhibit1014optimalbluearll.htm,uncertain,2,phrase,,,,
0001705327,0001047469-17-003292,a2231927zex-10_10.htm,no,2,,,,,
0001705327,0001047469-17-003292,a2231927zex-10_15.htm,no,2,,,,,
0001705327,0001047469-17-003292,a2231927zex-10_23.htm,no,2,,,,,
0001705327,0001047469-17-005467,a2233048zex-10_42.htm,uncertain,2,phrase,,,,
0001705327,0001047469-17-005467,a2233048zex-10_43.htm,uncertain,2,phrase,,,,
0001705327,0001047469-18-002005,a2234781zex-10_5.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001705327,0001047469-18-002005,a2234781zex-10_6.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001705327,0001047469-18-002005,a2234781zex-10_7.htm,uncertain,2,phrase,,,,
0001705327,0001047469-18-002005,a2234781zex-10_9.htm,uncertain,2,phrase,,,no,"Centered title 'FORM OF EXCHANGE AGREEMENT'; references 'Continuing LLC Owner Tax Receivable Agreement' as a related party agreement, not a TRA itself."
0001705327,0001047469-19-006516,a2238012zex-10_49.htm,no,2,,,,,
0001705843,0001193125-23-158545,d487053dex102.htm,uncertain,2,phrase|defined_term_basis_adjustment,,,,
0001705843,0001193125-23-158545,d487053dex103.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment|defined_term_section_754,,,,
0001705843,0001193125-23-158545,d487053dex104.htm,uncertain,2,phrase,,,,
0001707502,0001564590-22-009963,sldb-ex1026_670.htm,uncertain,2,phrase,,,,
0001709768,0001213900-18-014134,f8k1018ex10-3_sentinelenergy.htm,uncertain,2,phrase|defined_term_tax_asset,,,,
0001709768,0001213900-18-014135,f8k1018ex10-3_sentinelenergy.htm,uncertain,2,phrase|defined_term_tax_asset,,,,
0001710583,0000950123-17-007208,filename2.htm,uncertain,2,phrase,,,,
0001710583,0001193125-17-280759,d393780dex101.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001710583,0001193125-17-280759,d393780dex103.htm,uncertain,2,phrase,,,no,"Centered title 'FIFTH AMENDED AND RESTATED OPERATING AGREEMENT OF SWITCH, LTD.'; LLC operating agreement, not a TRA."
0001710583,0001193125-17-280759,d393780dex104.htm,uncertain,2,phrase,,,,
0001710583,0001193125-17-307910,d465087dex101.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001710583,0001193125-17-307910,d465087dex103.htm,uncertain,2,phrase,,,,
0001710583,0001193125-20-248685,d93026dex101.htm,uncertain,2,phrase,,,,
0001710583,0001193125-22-147632,d353797dex101.htm,yes,2,centered_title|phrase|defined_term_early_termination_payment,,,,
0001710583,0001710583-21-000052,thirdamendmenttoamendedand.htm,no,2,,,,,
0001712923,0000930413-17-003314,filename7.htm,no,2,,,,,
0001712923,0000930413-18-001566,c88906_ex10-3.htm,uncertain,2,phrase|defined_term_section_754,,,,
0001712923,0000930413-18-001566,c88906_ex10-8.htm,no,2,,,,,
0001712923,0000930413-18-001730,c88906_ex10-1.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment|defined_term_section_754,,,,
0001712923,0000930413-18-001730,c88906_ex10-3.htm,uncertain,2,phrase|defined_term_section_754,,,,
0001712923,0000930413-18-001935,c88906_ex10-1.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment|defined_term_section_754,,,,
0001712923,0000930413-18-001935,c88906_ex10-3.htm,uncertain,2,phrase|defined_term_section_754,,,no,"Centered title 'SECOND AMENDED AND RESTATED OPERATING AGREEMENT OF GREENSKY HOLDINGS, LLC'; an LLC operating agreement, not a TRA."
0001713854,0001193125-18-010066,d498363dex101.htm,uncertain,2,phrase,,,,
0001713952,0001193125-20-042057,d891371dex102.htm,uncertain,2,phrase,,,,
0001713952,0001193125-20-042057,d891371dex103.htm,uncertain,2,phrase,,,no,"Centered title 'FOURTH AMENDED AND RESTATED CREDIT AGREEMENT' (APX Group, Bank of America lenders); not a TRA."
0001720592,0000950170-23-002466,rpay-ex10_1.htm,no,2,,,,,
0001720592,0000950170-24-082963,rpay-ex10_1.htm,no,2,,,,,
0001720592,0001193125-20-029800,d884933dex101.htm,no,2,,,,,
0001720592,0001213900-19-001007,f8k0119ex10-2_thunderbridge.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001720592,0001213900-19-001008,f8k0119ex10-2_thunderbridge.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001720592,0001213900-19-002183,fs42019ex10-22_thunder.htm,uncertain,2,phrase,,,no,"Centered title 'Second Amended and Restated LIMITED LIABILITY COMPANY AGREEMENT OF HAWK PARENT HOLDINGS LLC'; LLC agreement, not a TRA."
0001720592,0001213900-19-002183,fs42019ex10-35_thunder.htm,uncertain,2,phrase,,,,
0001720592,0001213900-19-010700,fs42019a3ex10-11_thunder.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001720592,0001213900-19-010700,fs42019a3ex10-22_thunder.htm,uncertain,2,phrase,,,,
0001720592,0001213900-19-013004,f8k0719ex10-2_repayhold.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001720592,0001213900-19-013004,f8k0719ex10-8_repayhold.htm,uncertain,2,phrase,,,,
0001720592,0001564590-21-004507,rpay-ex101_6.htm,uncertain,2,phrase,,,no,"Centered title 'AMENDED AND RESTATED REVOLVING CREDIT AGREEMENT' (Repay Holdings Corporation, Truist Bank); not a TRA."
0001720592,0001564590-21-033010,rpay-ex101_7.htm,uncertain,2,phrase,,,,
0001720893,0001104659-24-012333,tm244487d1_ex10-1.htm,no,2,,,,,
0001720893,0001104659-24-121582,tm2428677d2_ex10-1.htm,no,2,,,,,
0001720893,0001558370-22-013353,btai-20220630xex10d1.htm,no,2,,,,,
0001722684,0001047469-18-002970,a2235147zex-10_2.htm,uncertain,2,phrase,,,,
0001722684,0001104659-18-037816,a18-14429_1ex10d2.htm,uncertain,2,phrase,,,,
0001723128,0000950103-25-009701,dp232462_ex1001.htm,no,2,,,,,
0001723128,0000950103-25-009701,dp232462_ex1002.htm,no,2,,,,,
0001723128,0001193125-18-116990,d414240dex104.htm,uncertain,2,phrase,,,no,"Centered title is 'SECOND AMENDED AND RESTATED STOCKHOLDERS AGREEMENT' between Amneal Group and Atlas Holdings, not a Tax Receivable Agreement."
0001723128,0001193125-18-116990,d414240dex105.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001723128,0001193125-18-153558,d582441dex101.htm,no,2,,,,,
0001723128,0001193125-18-153558,d582441dex102.htm,no,2,,,,,
0001723128,0001193125-18-153558,d582441dex105.htm,uncertain,2,phrase,,,,
0001723128,0001193125-18-153558,d582441dex106.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001723128,0001193125-18-153798,d414240dex102.htm,no,2,,,,,
0001723128,0001193125-18-153798,d414240dex103.htm,no,2,,,,,
0001723128,0001193125-18-153798,d414240dex104.htm,uncertain,2,phrase,,,,
0001723128,0001193125-18-153798,d414240dex105.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001723128,0001193125-23-257254,d560382dex101.htm,uncertain,2,phrase,,,no,"Centered title 'Term Sheet' (Amneal Pharmaceuticals reorganization); TRA referenced as existing May 4 2018 agreement to be amended, not the document itself."
0001723128,0001193125-23-272933,d454203dex104.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit,,,,
0001723128,0001193125-23-272933,d454203dex105.htm,uncertain,2,phrase,,,,
0001723128,0001193125-23-272933,d454203dex106.htm,uncertain,2,phrase,,,no,"Centered title 'AMNEAL PHARMACEUTICALS LLC FOURTH AMENDED AND RESTATED LIMITED LIABILITY COMPANY AGREEMENT'; LLC agreement, not a TRA."
0001723128,0001193125-23-277184,d78181dex101.htm,no,2,,,,,
0001723128,0001193125-23-277184,d78181dex102.htm,no,2,,,,,
0001723128,0001193125-23-277184,d78181dex103.htm,no,2,,,,,
0001723128,0001628280-26-004738,amneal-amendmentno2toterml.htm,no,2,,,,,
0001723128,0001723128-19-000028,amendmentno1tothirdamended.htm,uncertain,2,phrase,,,,
0001723128,0001723128-22-000023,exhibit101-truistxamneal.htm,uncertain,2,phrase,,,no,"Document title 'REVOLVING CREDIT AGREEMENT' (Amneal Pharmaceuticals, Truist Bank); not a TRA."
0001723128,0001723128-23-000044,amneal-amendmentno1toter.htm,uncertain,2,phrase,,,,
0001723128,0001723128-23-000044,fn153-rondoxamendmentno2.htm,no,2,,,,,
0001723128,0001723128-23-000044,projectrondo-amendmentno.htm,no,2,,,,,
0001723128,0001723128-25-000047,projectrondo-arrevolving.htm,no,2,,,,,
0001725134,0001193125-20-195157,d900714dex103.htm,uncertain,2,phrase,,,,
0001725134,0001193125-20-195157,d900714dex106.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001725255,0001104659-19-063569,a19-22526_2ex10d1.htm,uncertain,2,phrase,,,,
0001725255,0001104659-19-063569,a19-22526_2ex10d2.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001725579,0000950123-18-002912,filename3.htm,uncertain,2,phrase,,,,
0001725579,0001193125-18-118572,d498179dex1020.htm,uncertain,2,phrase,,,no,"Centered title 'CREDIT AGREEMENT' dated June 12, 2017 (Pluralsight Holdings, Guggenheim Corporate Funding); not a TRA."
0001725579,0001193125-18-153459,d498179dex102.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001725579,0001193125-18-153459,d498179dex1027.htm,uncertain,2,phrase,,,,
0001725579,0001193125-20-316375,d51165dex102.htm,yes,2,centered_title|phrase|defined_term_early_termination_payment,,,,
0001725579,0001193125-21-073332,d101911dex101.htm,uncertain,2,phrase,,,,
